Entry	Label
R3435e6cb438bcb1f3017c8604111ad0f443dca04493e1cb865884273c5decf7e	rule0021_rule0022
Rc5a655f38f1161c5cca3ef371288a1708c36dde207ab1f648e9fdee64c001c61	rule0008_rule0009
R2167bb2f4266a17c7dced5382cdd9a467967bb5eceaf89f9c9d9305c7e5de019	rule0044_rule0045
Rbcb13696b0fc296459654e9bbb71249de50b2b70faeb837acb19bd06ec09a52a	rule0001_rule0001
R17a23bc6b34391a4d80354b0b3e128fe96f4d563953bfbb8a2ea2a54af299a5a	rule0025_rule0026
R9a67c846847880148316d568478596ad0d14965074d084e9d88f95f657e5b93e	rule0030_rule0031
R852adb1787ac3645a114956cbfc19383ee8f2018aa215c80cebfba3767e7a14b	rule0019_rule0020
R82c5a370f88c3f92e28958b66bccd501d345acb2520c787f8a33a4a02a8e7418	rule0019_rule0020
Ra7f961ea033e61c2496807ecfb9f6ef418f745d7cd1f2fb0f7b6724e8cfeb230	rule0019_rule0020
R46a1289178c0b4b071bfb55fa6ce513abf3cf65a55f421d8f9ff59b274e61f7a	rule0079_rule0079
R607b3c48e5988ada27b59670d3ef53effd7418c8fca55500a21c1ee37b431c88	rule0001_rule0001
Rb277ab254fba5e9992390370a1b2efffad651b31467b903b3f6deff482476d63	rule0656_rule0944
R6518a82819ea7cd2170d5ad5e1abbf62abeabbfe4ab5810818cf5d01da9e29f2	rule0656_rule0944
R98ade2cf3f4fa6cfade5f7e3a9cf2246acc53404f086420e4e387b2fa7fa1f00	rule0656_rule0944
R7c1113205e2299dee032c510eb18a6837566bf55cf72df8c3948bf6ce10f84a7	rule0656_rule0944
R1efb902a68113de96eb63ad6a52dcef8bc89cbabcf0305079b0eb455539dcad0	rule0014_rule0015
R24764ee939bfb80702ee054c93e3494551db43dd3ecf99800837b4f80bfd9b3c	rule0004_rule0005
Rec7d102185fc7dacda53633c8529bb10c70e1b3b9fd02bf9caa2151b39870e4d	rule0004_rule0005
Rbd9bb0a34e388108ba0b90fd7679cabffcca33e81429bfd26d42f70d0f10ae75	rule0084_rule0085
Rd867d8cd6e4f104297032c24ac52e253cd80f41f2f392faa9f4364d89346ac0c	rule0082_rule0083
R220563be6a50cdcc256c49bc6d5b0c8a55ea017362a92a70cd50309a15f941da	rule1089_rule1090
Ree712ed3965728d260c5a826bfe016721cd20989cab2f9633120c2c05af027fe	rule0001_rule0001
R5bb893c03c90e6585dac0453618eeb1b6cf60ddefb1a1f7546cbce6740b7557e	rule0006_rule0007
R944d3fbf39c0fafa461bb5232918c3043c202e0729912b78776a0f447f0da393	rule0217_rule0218
R05a4d0874d8858f9485ba523cad9f25a99d56657566f74276d175298424fb536	rule0217_rule0218
Re9134b3e4f69247e17b58f8cae4d2cbe446bb4984745676175f8426b65359e1f	rule0217_rule0218
Rc4f46260477b0e96b2481b80d12d332c86d44cdb04dab3fc9f4a2d2bc9624a57	rule0018_rule0027
Rd9395557255d78c9dce04130e6090a5e06d9b52c63bb4cb644593329d63541fa	rule0041_rule0042
R7d6d17a069a8934d842013621239f96869d4aab709b53a98fd29e017f08f3419	rule0041_rule0042
R247ab497079b38577a913dd5817163d364d5b87dc8b865cd20e13957efcee5c0	rule0041_rule0042
Rafb82a9adf7cb18520b32dabfc61033b28655ddb8f864c9c42399fb1ac084503	rule0041_rule0042
R0d17e4fbe35b4a01eaacc391958f39f3125ed51a989cbdc8d36fb2175826d434	rule0075_rule0076
Rf5a9f3f74bc7e0e385b54515d3f7dc9846e2fafe9325e936edf6b81af7998e01	rule0075_rule0076
R0a69a999dcafd3b1912e18f05597ac07290e4cf292780633ce892dfb8c65a3ee	rule0075_rule0076
R8107c38f60d31e284a7775e15d57c9dd588d6846eaaf27f37db89e266b94af42	rule0075_rule0076
Ra2c2dba577cc0d4ce66fa328cdac0575f2a0c8b62b33a0b92b792af69097216d	rule0075_rule0076
R059998e9eefc534d9b5f1fca40cb9987f6a634d6b5a282edf9ca6e20a1706257	rule0075_rule0076
R49b0f9c276c1918b18d80a67f6f0c6ea33a0d14fa9b521f5a41ed13f0dbdf6b7	rule0075_rule0076
Red6b26fb99be2d445d42ce3fe8a8bcd0409afd1f56a3b368d5bbb164162ada74	rule0075_rule0076
R6f1e4026ab965b6f7d0bd78b19a303e460f711c948cda2667a0c0844634edc2a	rule0030_rule0031
R33092d2270fe7680d703cdcd318d510ce445d4a04004aef032a4b7cd5869ea1c	rule0008_rule0009
Rfed5bb75ff2c8ae76d4fce5be1c7bce869978a61dc43d55b4ca4a94092d749a7	rule0008_rule0009
R7e1ae98a549b70ef0b7f17cc33eb31287f32336971e4dbb97d2e42f11d8e5b2b	rule0041_rule0042
R29c4cb9df9cad1a6a55ba4d042d2459fbc5e40654222984dfb86df7f5aad50d6	rule0019_rule0020
Rc20c225aa3233e074d400e83a2765d0d3aa172c878ed9f8acc3abd4fb2a40071	rule0019_rule0020
Rfc78e40c9e09a15bf3869a7badd3111bc93120100f60d6c0ed3fa0a529e28c41	rule0019_rule0020
Rec0caa453803a7bf838ca7e29dacfaa88ed10b589c85fc0a41f75f732c9f0f06	rule0019_rule0020
R0e02749cd5b393622210255cb7b0e1d112d3e3c810c360f9e31095ec9f30683c	rule0014_rule0015
R8d7187458cb99d6a9bf016d04c928698467863a5adbe84c5adec626d1c41ea91	rule0008_rule0009
R3737bb979a692a516f8ee3d89549b3042843028cf9df556f877565a4a4c11bbe	rule0100_rule0101
R133ffd0786254965cb72cbe3d5aa819d1227d90c71a1287df6f8ac93bb7f6445	rule0021_rule0022
R8722565817dd252334c6ab37702c5a0fa58421f5cfc88ffc4ec139a3673428ad	rule0030_rule0031
R75899fa3b46b8e511a5cbfb0e98cdeb04a5de7724747acd374620bd64325af23	rule0030_rule0031
R28b3f6dc38efbda4c5ce07b10617a2f4036def23256559efc365acb7396682ef	rule0088_rule0093
Rdc71d64022f3b509103e30d8b11f312090c7ad3bc5791d10aee0610a3ca6e6ab	rule0088_rule0093
R05602fc1063d309cec66d98798c6af8e77e08bf6d2b9ab6021f2ab6fc77c7166	rule0088_rule0093
R7a975deec70213a0c33a33b207db50eb4303b125a686b97db62948482135d27f	rule0088_rule0093
R48cb3c90f893052ab7e0f21d19a8e86c8b1316188506d9aa80d9c7cadfab11af	rule0217_rule0218
Rd1e9a4740cd282bd41c2ff5de94e07cf21837e349971f0767d4e53391352feab	rule0217_rule0218
R956efce2a415eae12a9505201af9bebafd9c45f1bce5d36c3fa74651f8c975b5	rule0016_rule0017
R08b59159a15cc72460eb43988eecfb5b5aeb6a924d766afd9b95a31e34de82e7	rule0192_rule0317
Rb3752be150cb386b1ebf5bba75ab9611d18bb0ea482d5e635a1b173b747c884c	rule0192_rule0317
R2777bbe110c3fb02462b493992372c695cc1f893ce218ad76e477c61ce1e6a43	rule0109_rule0114
Ra8c69ebc0117cd47731b7c3aed18d244b49715dd5c97459959d8382943d8fffd	rule0192_rule0323
R8b5e8686939f36e9ec2cc8ac8710dc586a6075648cebc299dd868427b86bcd65	rule0044_rule0045
R23ac30f8eab29e33bbca0e884996b1739e29be0e795dbcd1b2742f348cfce5de	rule0227_rule0228
Raf914be37a2ba92ef59de85975f3f824649ba8f5dda59fe6db4930f5cd163eea	rule0124_rule0125
R4c1bd26f36d7f23f4c7342b0269ca6577c1b3db4e7d76476014ae6228936c043	rule0001_rule0001
Rc62aaf5bf1acca679b6da4e6901f4d15931d89f0bc0ffb974f627ef8818a10ab	rule0001_rule0001
Rebb17c8e7a0ddc74e00b1d4eb0777259faa76c99470589ee05dc6fe086c40edb	rule0001_rule0001
R4537910549ae28d9d16f475302e10f3294d9e7c59f2f5aac3516cb0be631cd4a	rule0055_rule0056
Rfe15d5e4d7ddd8edfb59f57bea8360e250a7fd213d0e43853962755292185fbb	rule0659_rule0660
R442bb83fcd353045646bd2bbc478235bd47f0f41b6fdecf2a602284476553bda	rule0041_rule0042
Re62ddbfe79970cd0ca3fe97924c38e86fc2c3ae2ec351c03cbc0d83849b134e0	rule0070_rule0071
R7812776b8990e96d6b25140aee4847d26babcd0e14bccb0063d41fbc5fa7fd6d	rule0181_rule0182
R75fef78df501c1bd66f67ab9100131bc2c65731da94190f3eb33fc0670a0c3be	rule0328_rule0329
Rae49b312e8f1ddae073058b78ea8e12792ce21db3b31ad3c58a510cd14c45b19	rule0002_rule0003
R14ec0e807d4f5092a7a3d46aecdcabb71299e75aa9df4f60a6d83d3a5bc71a6a	rule0001_rule0001
R9f44954f91659533e02a8432277c6bccaac72b63ed74a70e5862e6cd30e044a9	rule0061_rule0062
R06b1e6568586a8cd1c503c007f1627382f17818ff1f2c008e0d44c4bd759e999	rule0061_rule0062
R499249f92f56d6e01244f22026b980f93f5c139a1ec3a6ea2d85796d0088d70a	rule0142_rule0143
R9403e4eed5561e931970d4528afc3bcfaa73a9a56a3cd49ad002339c1ba37b96	rule0014_rule0015
R06e82e43631146efe7251ce12a2b237ea6a63ac9e3ae13a2772e83a4d31ea64b	rule0030_rule0031
Rdb939683a3c3c6f29d4759dd2c3218582aa5a3f023bf5d955d01b54b44fea190	rule0032_rule0035
R9f7b20c888ed92b101b088e49c78aeaf512339a367ade247d990eee521ad3658	rule0025_rule0026
R7c9c5e410aae2baa4f88aebf0a2f45d50c8d6a82f14a9a6df55338bb0851be52	rule0002_rule0003
Rb3cad42a7eb0d318b5ae111a9cfb4e2eb3b3e322167389a93629a540664247d6	rule0732_rule0733
R911d27373545eb8e67613eb5b4180598f071ca6220c34ab2873d84ad09eb0992	rule0018_rule0027
Ra1f5483d957aaa9df35007f2f83bc531305ed59492039a1f4a680339e0dcff4b	rule0018_rule0027
R491b9a78142fad3538967d399929a06b1060d57070e150d3f140d47bccf059cd	rule0018_rule0027
Re0a8f13c903ed8a066acbd1c780ab40514b186f28bcf761d6e4c1050985fff11	rule0018_rule0027
Rd728384722ac827eaf0db567eb34595c76cededfc010363ab9a6d164bbcdc80a	rule0036_rule0037
R49f0826a5e6cc8eddd4d82efe74077ce5323628e9919d359829bdb6a483551d5	rule0047_rule0048
R5c93ea262337c45edf10ad7181df5fe31acf6555e51b886593c31858b1fc93e8	rule0047_rule0048
Rdb39e821f55e9e1213e64051776b16c38d5c657d17336992b0fea009c4ed6e8c	rule0047_rule0048
R5d0b2abc9bac861fe2dde50eeda276c1d5b3f7525feaaa2f0174792f5be9c598	rule0047_rule0048
Reead8111809dfc09b97ac6a8f4df5ee58352c04c22ceeca50f6c7db443cb7465	rule0047_rule0048
Ra68fd959179b149065127bb9c85d09fde6220dd89d8edbb2e169ce031ae70dd4	rule0156_rule0157
R77ecf3a865383d2d308826731b96292a61b465662676e59d45b3e7221bdd2dd1	rule0156_rule0157
Rca1cc8d84962c8a42a6785f9aa0333472f88ba4985eedfefd3a18d71f22537cd	rule0217_rule0218
Rcd2c528dd9092dd10184b3c42a783cf82cc7053c172efa0a22e464535049ec5d	rule0217_rule0218
Rfe25ca08c73030b08a135ec5868b3fead619573e46f1294d04b8dba78a1157fc	rule0030_rule0031
R195ec105b8dcf14a21abe9c0439ad980741cc36e7ecce550f0a32893b84bb244	rule0030_rule0031
R00ac69c41ec4a31acfc5af35252723cef424f6abec7419acfaa8063756f0c26f	rule0030_rule0031
R820ff4c00c45b69b80d351725e0d788eed0abca591c3db8b7025703585ad4620	rule0030_rule0031
R16dc8219b1924a6fd36cacaed5e4b6e19ace07f02b6e6ddf0c7fe25058d0e525	rule0030_rule0031
R534b49c229d2d8a1a13464567570d1e823ce0b5a3d1bf4eba7086134b8a2d322	rule0030_rule0031
R7f1fb1909447df5648a03ae29b7c2227284145624517b29c981c247dda364375	rule0112_rule0113
R07877e9ca7c0f554b0b1c299ee21bfe3f0b6163afb69fbd48f9f53546f818de7	rule0229_rule0230
R66da7201b3aacd6e61c785d69aca488b560b3c6eaa7d041c074f460fc4aa19af	rule0030_rule0031
Rcfde3384c39e192aa32ceb994a6489c50eab878930fe3c161c0377c7acf16ca8	rule0030_rule0031
R67cbbad01826d3f5fa32bfdef24e711b12e992d7ccd3c92585f6e39d7412b53c	rule0219_rule0220
R0d2fda5bfab232afa5d41dc7db3016eb2453973aa3de095d9e892caecc7c28b7	rule0021_rule0022
R31632d6bb496947a2e81566ab6897bde2d202016b7defc7bde135f742ffc52a5	rule0012_rule0013
Rf1679bc749dc1976324ff5dd6e96442986cacecdfc009325b516516237b558c2	rule0156_rule0157
R02a53245c139c3af86fa5cda3faaa8a09dffeaff99196089428733920ff9fd8a	rule0002_rule0003
R04bbd990085d0c8e933bc7f87d9eede2e9904e6b8688bd4452bd914add2c09e6	rule0549_rule0550
R24e500514f1d6289cfefef66ced63fdae8d3739bee8364d3f7b537e34793b78f	rule0016_rule0017
Rb2ae95b0b9731d307c9ae8f116fcf8618829efe814247daa57768b35a01a23ad	rule0784_rule0785
R75b3ee7ae89a2c3a5b031f26bee42ff00063e45712d97edbfa20b7d666299e33	rule0115_rule0116
Re12c4015b641accf6d837b757e110c9c9c53cd998d0ce6a625c0c9b545000c4a	rule0115_rule0116
R4d22a0f7400fb3fb4692b82f8666c5e83d918624bb1f902d34846817f53af200	rule0115_rule0116
R1d62c5cb8bd890b516e3ee7727632486538ca6d24f413872c68d069c4da0273e	rule0018_rule0027
R6983fde8887fad6c2ba30ab129896370ef46b603129d5eddd26ad415dbcc1734	rule0018_rule0027
R6f7013e801b6ca4b96de2e0df52b85183f8d20fba956ab4db3ad3a95854aadab	rule0018_rule0027
R94432f957c31f5a51d2e340771f89f3e2621fff05fe7d65a932f1efe555481b4	rule0018_rule0027
Rdcc91698026f1b5ec6963ee025a8909d2981ec05339623bbf4932c1be28d38c6	rule0012_rule0013
Rf77adad9339bf8c2739cd62f17648ebe84f7bae14c1401139bde13a7232d8ef9	rule0012_rule0013
R77d5ddaeba48563f2a93cddd76bb9b2b72d66444ab53810ad47750a6ece906a9	rule0012_rule0013
Rf2d8da6011b3aaf0adf4e195c0249ce8ee1ae204ad661c624414263d6e67f501	rule0001_rule0001
Re5ec4cc8aa19232f75e3d7bb60770d8f6413ac5526223ed27258cdf7551d172c	rule0001_rule0001
Re160b9e7a9384d0b4360a2026bbe6213245cb9626d53da89d527ee166d5c8e1d	rule0001_rule0001
R0bd7e78c851727d7ac16214cac2b5a5a2aecfba80a3dc4389e9480b89ab3cc2e	rule0014_rule0015
R8cf60f7e59d5f26cb1a59fdc1ff0595753d28c7349627e047dce50379f02c429	rule0036_rule0037
Rb1c4b21171b3f479b6091acbae41ba4c26a6c6df8665eebfeffe5ef11c47edd8	rule0006_rule0007
Re3a904b5f9087e2a60fb7112b8875f162886a9285eb7388d511d2fbc50215935	rule0047_rule0048
Rde00c9c99f1738a5082772e4980f8c6a8d87b8374e0aa5fc25d0bec533662619	rule0047_rule0048
Rb9da0be8d7336e89379720fcc41ae0a3a9e45df038101ae581dca4ea11318dbf	rule0543_rule0544
R600549d6853c620422ad8cc0bdb46fdf158ee518c477ba54168ef86a0958d447	rule0543_rule0544
R73e501136ac147aeae45d70c54536ec092fa66cfa1d7456aee61d3e367d61ade	rule0012_rule0013
Rf1689cad6623e2c731e894bc06434c6d7227063cc848ae2082bb6c6a202bac67	rule0012_rule0013
R2077784e094882542a36b730ef0180f65b7083bf0c73af2df1148519d0147ce6	rule0012_rule0013
R5d7be27c31af53f0c8ca1ed6ac2ab8a40535bf64ce73a0539fee59ddcba17c30	rule0012_rule0013
Rcf74841bb939cd27e97295b0868290f86746c407675b1a4a2e4b0737f99e9a17	rule0012_rule0013
Rc93a9e23ecc9dae62789d99b21c1955e6c0ecf9758f3c88b07298327399f1105	rule0012_rule0013
R42a3456c8558dce1be0b8a67cfb6e8a9f382f2903e4cf28763603cfd0bc793df	rule0012_rule0013
Ra0ce84b0aaf553f1f4e6166f7cf27cb5579f6c6774460553c9ac62c7ab1331af	rule0012_rule0013
R9c248ef0ed99a899ab0f0d0bcec9aa73c6845841a674df7e23c720172ac926fa	rule0014_rule0015
R6fb80a8a921ee45992d2ded5e816569e2d434e3851ae948194336e8d525ce129	rule0019_rule0020
Rf7ee3768cba4cb6c5aa36e6fb19f03dc7c3e5a28e646cd288ccb525b8c9f6c09	rule0002_rule0003
R6b85cf283ad2de4ea4d54e5998d39a3b6cd3bc270adf5fe56024ee9433812f58	rule0019_rule0020
R66533a72d915a46117708c6420d38eeddda406e127d45bbf68b0e9d59c8faa4f	rule0002_rule0003
Rb6af875fc4180d0d7566e6cc4351b175ad7a87af139b83fffb27ab93d54ad99f	rule0019_rule0020
R2c2d2fb2e201fb1cddf5c9c81b083550d8da37b8fc3a485e9fd83d1c9e04fdef	rule0002_rule0003
R4dcc85874845edae8d0928ddf11d43387aa67f8b129dcde553edb68dfcfc8714	rule0019_rule0020
R55c2c45f542b162859183e30fd4dd2eadeeb687de6b3872754262e874c6a553a	rule0002_rule0003
Re7076368a82f685bff1a21cc8bf10777325feb705edc1d796abfada59d216570	rule0014_rule0015
R0a08405db8188ac6cae1480efffd8d2e34778bdffc20da96b7516bbad2620896	rule0006_rule0007
R25881d3ba82e3923377c4a7e09972a56f5cd279635e4a6fbf9c21cf8e0183b6f	rule0122_rule0123
Rd6e2e74a98a8d0bc8584dc427897682d68d9bbcc0b14342aa4c2f61e85de256b	rule0029_rule0029
Rb2a4c69f3015362b4578b9f1bb4e8e945705afdc1fe18ac369137eda934b0328	rule0952_rule0953
Rf1b80f29e6b3606be336643d5cde1a6480166edf75575532a25838f42e7a5846	rule0006_rule0007
Re8e3283bff57a846ce70d41cc7ace4c3a4c97c811eb90d7107cfe4b603784910	rule0006_rule0007
Raeefba46b8f5554ab8b0110ec29b8c27dfb9e66fcc8e1b5128aa550c2083bf9a	rule0006_rule0007
Re0fe26e46608d431df70c126406e894fc7862a4931891f69f3688ac567d66c46	rule0021_rule0022
R5c45bc9b9b5a9a7bfe24ba8e95e363e38bf4350b29636805b1550546e805ef88	rule0010_rule0011
R0b4b0c4413ed590293d37eb24a2f7753c31b91283a04fee5e1880dfea2375040	rule0010_rule0011
R52aec0bd98da65abcab1c4928f1f7566190975f84eb6659362fa2dfa5ff6e745	rule0004_rule0005
R230444a7449112874b423ee56a9c4678cdd724093ae5efd2bdb76ee25f7abaae	rule0055_rule0056
R50b2be993afe3f6c55009d5bd9b0ca2bdfad91b68080a612ced49458c5e5b9e5	rule0055_rule0056
Rf9bb81f6e16d1fbe02a0ef1a587c9163e9ccb4fac4b387e4c770a91d0b5950d0	rule0055_rule0056
Rb344924302463b6a4ad62f72b4a730ec275b8d10e3986cee30745dcde1eefbbd	rule0968_rule0969
Rbf88789054d6c11ec96f5fe8f943f541a2e77500cb8c882406261a7558bed167	rule0575_rule0576
R4733a8ce18328e44279b2e3166bf1c781ba571aa5f96e13ee19228373fd19716	rule0968_rule0969
Ra289791e2bcd2e17f62bbbf0619062fdccad60a9ee3fa06823451c1aa55ebe00	rule0006_rule0007
Rb5d6957964abf4248d4fa2c1c0772cfaae609de2f927e2a15994481b685f51ff	rule0006_rule0007
Rf5d411425be6b713b410e0b57137c58db11c43a9e86b61d2d818b7495683f28b	rule0006_rule0007
R592f575c58aaa561e9bbb59105745d7851dcec4ef1ad837f9798b0ffc0ba902a	rule0006_rule0007
R591d042e3a2f364550e9997a054951f80c8883877a9b7e78799ea82b5be6142c	rule0010_rule0011
R60689687cfb6567e5537a858b147affc20a3e906eb35a6a912d36a6976b8e741	rule0010_rule0011
R06163ec5362cde37baca05245dc0d51772da0cb1c9d10757cd246ceca76ed4a5	rule0033_rule0034
R1a23eba307d66fe42830f5cae970f3a86fddeab4419002b7030488cbc08cd78c	rule0033_rule0034
Ra3675b38d7aa69746e3996fbde8ea76e2a79102091004d29f688da47bbea0911	rule0049_rule0050
R7d50a14ba0ffca20c2f2a5252ca524bc8401089bc659b4b57b54b67ea7c04495	rule0025_rule0026
Rf3a9c0e6dce0c466cc60abcdfaa9ae40daa5eab5f59a7db97c50d2921c1b346d	rule0001_rule0001
R76f7d5d70a9f4f4d62efe9eb4b11fed41ac3e9130fec4b507173bf0b66e25669	rule0044_rule0045
R6798ff32656d2a472a0ca00a932d6b14a79c642163ca4c2365da7bb1161297cf	rule0066_rule0067
R7e0c8ef409226308b5d73910f598df73bfb0b1527d8e1c6c2fb99487872fed91	rule0079_rule0079
R24f08276c088055a9f9800b1560a28058f7abf08b82b49c3b80ec360b27b6c6b	rule0001_rule0001
R00cc9e76f3b2d2130ae172461c2a3335eebb17fda10ba34e7ba0ecb7b1ad4bd0	rule0217_rule0218
R6fb55cec3fc5a500d32611dc1e433851477cee8e2881fa8c2e9acda627d81617	rule0217_rule0218
Rd84950f5625586ae1e9b498e5f7a97aa3e20067b005ca428479395fbb28161b2	rule0014_rule0015
R09ae35b987966e72bc41e5a6c2ec61c838e072cb1a06a4a4dc134ea3989b0dec	rule0001_rule0001
Rd9f2f760d9dc798ca87abdeb4cda624cccba49b88efc2f0bca784466eb7594ff	rule0001_rule0001
R7704594fddf2d0949c84ec4c57251d9ee840e7db3e0015fcd6b8ebee9e88d7a4	rule0160_rule0161
R0d70739af2dade843bbe93ad4ad6b9ab9de1df61b206b1760d9517b67e799ec3	rule0014_rule0015
Rfbde7c4c1d4975e2f3625f391356508532cc78e0a5d968714865914f0dfe3e87	rule0030_rule0031
R39bc0653dd279cfc74011eb7f283ea544ee39499c7fe4c66c8dbd0b9725a15d2	rule0120_rule0121
R4f7eccc1283fb48f5fcec05ab9088c5a97218ee3631080c152c6fde582d76f2e	rule0030_rule0031
Rf7fd602a22c34740f1e614704785887d7f74974ad37401f61978eef3d7b7cd84	rule0012_rule0013
Rf26018186b0cea7efaa14e7eb875410f12d89e6336b8edae30279c3059fec9ae	rule0755_rule0756
Rcdc09464da4585cf284ff6f1f21d709b834f7fd21ffd4c6c2364368b4dcf1298	rule0051_rule0053
R81c3d50bfd64fd3aa2377a0b94137e188d5dffb7760f36c49235c2193c396c04	rule0119_rule0135
R146ade6edf385137ed4cec57460fe5122f80cba9411e8902e4160d8bce3c768f	rule0131_rule0132
R0c3ab0a128e1ca2fac90b9913e343c8d604bb44ef04fc52aa1c0a0bad6350c97	rule0080_rule0081
R8be755ca54d2de890ea39900b6351f89da9504d03e4cfe10dc5aebd4a8860eb6	rule0023_rule0024
R586741cece5737e6e8b563386b822fd55ecd2c544ef356148849e240e93ae116	rule0084_rule0085
R0e29dffed754ed695022f25721d591a77d2b3b3c6712558c6696d036d72faf19	rule0055_rule0056
Rc590e91b0e3aba3df66264fb40aec7dcb3add4a2a167a252061518088fadd545	rule0055_rule0056
Rf27e19dc987b79fad3409c5ce19929f717397de195c0b904c98be90bccab24bd	rule0041_rule0042
Reac6a8b88ec6aa8bbf820f9b5d3914f6e51c03fe0270ca898bd9cf933e98ba04	rule0038_rule0039
Rc9dd03f7b1f5111b15d6014d14e401592be9f66212833b75945d85009d0978e6	rule0583_rule0584
R97029ce02c5d2fdfda544d2cb5e03d678c6e22505b76eeea5e3911d100fd7558	rule0029_rule0029
R57d5eb7c58be4e27c2da7ecc5fd32493413d25d246d0ab9d248e6ff68cc4077d	rule0032_rule0035
Re2cafe21631f9a3ff50c8321a6cd5a81ff484fb2be32771385350b3c0f9473ca	rule0016_rule0017
R746fc678a6aa32823c7a598382c2bfe208edc4b6b952ce24e49c436c3129ea05	rule0002_rule1008
R270639af5c09cda66b3b193f5f675bab5e6dfeec0dade794648f594984e284cb	rule0681_rule0682
R7e602ed79c4597eda8ddd4010ef88376656f70235e3fb7acf812b52d6180566d	rule0681_rule0682
Rf9751daa888f6e4476e855e98102b9503854147e4227cc1c130d1da8c4743b75	rule0049_rule0050
R6db345b42f3ae7eaf175290481d6aed8046e435a236b51a3f1375c63f093424b	rule0049_rule0050
R8aadfdfebaaa2083018b4ed020b0e93d38ec8b4d4e3aaf12397d7545e0480e8a	rule0049_rule0050
Rde7221ee2fca9aaf7ed25a27d31da0bb033fe7f75f625ba32205c62f428f8eb1	rule0718_rule0719
R1c9354bc2f21b0852118710efad77d0211770c2ae9ef945a47097555160b8daa	rule0718_rule0719
R1a59a4757f0bc540121c49c4024e0b34553733e986d9b946c1c8dde4ca0baa0a	rule0718_rule0719
R63984f87f6508742c3613d4d77c071d90d76dc242fb97326bd4874429aa7f492	rule0718_rule0719
R8197119765152ad773d4fabb52044fe69649ccbb10b270223fbfbcc880cd8b71	rule0718_rule0719
R36e4d301d7f8d30c418c1cc222a5a2bafbd93a2e5285ca1b670b23484ecb6279	rule0718_rule0719
Rb37c708f106fb15510a6c01ab49e8df74481205cd54ebc839eb3a72b25a49592	rule0718_rule0719
R3370160d77b61225705f7efb208a0952dddc5c1526e0dc8d1820c6e9f5ca6f5a	rule0718_rule0719
R07523fcd5a2b769ae0f4d0f6c420ecc7bc3150f0e1facb93f977a9a8f8f29cab	rule0718_rule0719
R71320a450da5c8c0bcd6cda356da446bf68cbdc1acdde54bfe06011629fc4f00	rule0066_rule0067
Rde81cd46604811cb0b1796c0413eb775880205d5092ab9faf38b57976b6e1b63	rule1025_rule1026
R8553df5644b839c9e516b2fddf65f74d66d0788b17122c7eb79ab9d4570f68ef	rule0001_rule0001
Rbbae93a8957646ddd15515359c4d4097ac4a1495ba8066196ef899394a73f5fa	rule0044_rule0045
Rdfa088e34173046dd274e4a1d3c16aa5b30aa2c4dcba7ad46827fa26a7ddf6b9	rule0070_rule0071
R846066f7ff60529681f2002cf9249d09ecfe5c87ef9103c99b34dd5424e308c6	rule0613_rule0614
R8d6fa38ecf0273d90d6dc9bb8a9e48bdcf80747bc266553d410f028750fe5501	rule0021_rule0022
Ra9fc53ecb6fa3b29b23f8d352ff5de2deb426f2ea496c65c9c6fdbd0b0538276	rule0021_rule0022
Re33bf3d349b66b9166bd9c5c6aa5f6bca1b40c0af595b5df2e161980824ec45f	rule0021_rule0022
R3b325115101f12d1310682136c3663d27132a62b80f25ee9df4cf694227be80a	rule0021_rule0022
R2aac718f5abb07fff9f6fa1025588686786719dc7a1c086ad2237b0e62dcf3fe	rule0074_rule0078
R986d5a53aade518df193181aca09e91cb080b15750d1bb4b7dea46121e3242fc	rule0075_rule0076
R2825e7b2f3079d52ef30f59552e56166dd3907ad04972b6fb6f964e26d3b8edd	rule0001_rule0001
R6a25545d943424aea6c04c2de7abe197d0c488e3d99084db4a84db43631d5688	rule0001_rule0001
R6dc01dad59579981d4afbad6d03ba00f7fac60107333337ddd91c7545f391a8e	rule0006_rule0007
Re04a605c0baf2b2dbb9333fc7971c64035e97f84bf52036004a51bc5d69f779c	rule0008_rule0009
R98bb2b8f80b4741b6bbca4532fbb6ef8bb12f01ecafd9e9a029ea763772177f3	rule0008_rule0009
Rb0e7952a998e541662ed5374fa3396c8bf27d182f1fdcc08ee012176b68b846f	rule0008_rule0009
Re9a8d4563a3bcad935ebdb531a76d5c60d481783313494b7b3305a63bc772780	rule0196_rule0197
R52071c1896539bfec5476633d415fd6579c41368c6aef531b1af5161997eddc8	rule0021_rule0022
Ra41e2f5ebd865c1f6211cd3bf95f925a5cc0d09ca56130408743f9d1b7eb74d6	rule0021_rule0022
R60e5af0aa5531aa413e30f93de4d15a67539244040e73751812281a40bca96fc	rule0021_rule0022
R6b034c60dadd91b765df58211fe814819389032cab010ca500e1c9ae13d0d7bd	rule0021_rule0022
R4883e8ef9e20866f5ddb3d96e1ef113c997d020fb194227cbbc91c5cbab3a6f5	rule0021_rule0022
Rfa49833129b88d2eb2664aa10fb733c5b4c08a11bad671d9a0b0464828f6121c	rule0021_rule0022
R3cd2e64805bdd5a5720e96ab08a90258a079c71be484f7d2d10fb4d46ac9e510	rule0021_rule0022
R2bbabcea08a5716bd0e1b194f7958fafc8b2e912dbb68d4ef4ca8dfe3b468eb8	rule0021_rule0022
Rc0bf585ab64428581f8b624fecaffccd061d1bac42df67cb077a1d1f02c552a9	rule0021_rule0022
